                    1  -1.8646436000000262
                    1  -1.8563153075000298
                    1  -1.8505990099999845
                    1  -1.8469793849999749
                    1  -1.8470650400000013
                    1  -1.8521747374999751
                    1  -1.8627874999999967
                    1  -1.8808775525000250
                    1  -1.9070400599999819
                    1  -1.9422606125000317
                    1  -1.9877389500000122
                    1  -2.0423369399999802
                    1  -2.1071591500000424
                    1  -2.1807351575000364
                    1  -2.2627481199999795
                    1  -2.3518291375000491
                    1  -2.4469516599998209
                    1  -2.5469077499999639
                    1  -2.6504108649999818
                    1  -2.7567339150000709
                    1  -2.8646855000002414
