                    1  -1.8792426399999329
                    1  -1.8708019307500339
                    1  -1.8640081605000798
                    1  -1.8601799012500018
                    1  -1.8597327490000712
                    1  -1.8641276687499968
                    1  -1.8746294194999951
                    1  -1.8924229952499891
                    1  -1.9184461880000125
                    1  -1.9537572350000088
                    1  -1.9987536349999966
                    1  -2.0537905212500087
                    1  -2.1184846719999939
                    1  -2.1924822865000180
                    1  -2.2746786674999906
                    1  -2.3641430924999733
                    1  -2.4597444319999680
                    1  -2.5600434262499747
                    1  -2.6640539540000501
                    1  -2.7707763200000439
                    1  -2.8792305999998935
